cites_id;species_kingdom;species_class;species_family;name;sub_species;scientific_name;cites_status;countries
27257;Plantae;Orchidaceae;buchtienii;Kraenzl.;SPECIES;II;Orchidaceae spp.;
20794;Plantae;Orchidaceae;callosum;Lindl.;SPECIES;II;Orchidaceae spp.;
25387;Plantae;Orchidaceae;caputinum;da Silva;SPECIES;II;Orchidaceae spp.;
25051;Plantae;Orchidaceae;carolinianum;F.E.Miranda & K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
14722;Plantae;Orchidaceae;cernuum;(Lindl.) Rchb.f.;SPECIES;II;Orchidaceae spp.;
29085;Plantae;Orchidaceae;charlesworthii;(Mansfield) R.Jenny;SPECIES;II;Orchidaceae spp.;
28772;Plantae;Orchidaceae;cochabambanum;Dodson & Vasquez;SPECIES;II;Orchidaceae spp.;
21684;Plantae;Orchidaceae;collare;Cogn.;SPECIES;II;Orchidaceae spp.;
27745;Plantae;Orchidaceae;complanatum;F.E.Miranda & K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
28972;Plantae;Orchidaceae;confusum;G.A.Romero;SPECIES;II;Orchidaceae spp.;
27910;Plantae;Orchidaceae;coniforme;C.Schweinf.;SPECIES;II;Orchidaceae spp.;
21560;Plantae;Orchidaceae;cornutum;Lindl.;SPECIES;II;Orchidaceae spp.;
15621;Plantae;Orchidaceae;costatum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
24030;Plantae;Orchidaceae;cotylicheilum;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
14728;Plantae;Orchidaceae;cristatum;Lindl.;SPECIES;II;Orchidaceae spp.;
16306;Plantae;Orchidaceae;cucullatum;A.T.Oliveira & da Silva;SPECIES;II;Orchidaceae spp.;
14059;Plantae;Orchidaceae;decipiens;Rchb.f.;SPECIES;II;Orchidaceae spp.;
20020;Plantae;Orchidaceae;deltoideum;(Lindl.) Mutel;SPECIES;II;Orchidaceae spp.;
18420;Plantae;Orchidaceae;denticulatum;Miranda;SPECIES;II;Orchidaceae spp.;
15661;Plantae;Orchidaceae;discolor;(Lindl.) Lindl.;SPECIES;II;Orchidaceae spp.;
26847;Plantae;Orchidaceae;dunstervillei;G.A.Romero & Carnevali;SPECIES;II;Orchidaceae spp.;
24992;Plantae;Orchidaceae;duplicisculatum;Senghas;SPECIES;II;Orchidaceae spp.;
26743;Plantae;Orchidaceae;expansum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
19313;Plantae;Orchidaceae;faustii;Hort. ex da Silva;SPECIES;II;Orchidaceae spp.;
16195;Plantae;Orchidaceae;fernandezii;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
21758;Plantae;Orchidaceae;ferox;Kraenzl.;SPECIES;II;Orchidaceae spp.;
23282;Plantae;Orchidaceae;fimbriatum;(Morren) Lindl. & Paxton;SPECIES;II;Orchidaceae spp.;
29323;Plantae;Orchidaceae;franchinianum;K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
22427;Plantae;Orchidaceae;fuchsii;Dodson & Vasquez;SPECIES;II;Orchidaceae spp.;
24698;Plantae;Orchidaceae;galeatum;K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
27147;Plantae;Orchidaceae;galeritum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
25372;Plantae;Orchidaceae;garnettianum;Rolfe;SPECIES;II;Orchidaceae spp.;
14830;Plantae;Orchidaceae;georgii;Mansf.;SPECIES;II;Orchidaceae spp.;
28317;Plantae;Orchidaceae;gladiatorium;K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
14789;Plantae;Orchidaceae;globiflorum;Hook.;SPECIES;II;Orchidaceae spp.;
23455;Plantae;Orchidaceae;gnomus;Lindl. & Rchb.f.;SPECIES;II;Orchidaceae spp.;
28670;Plantae;Orchidaceae;gomezii;G.A.Romero & Carnevali;SPECIES;II;Orchidaceae spp.;
25401;Plantae;Orchidaceae;guianense;G.A.Romero & Jenny;SPECIES;II;Orchidaceae spp.;
24525;Plantae;Orchidaceae;hillsii;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
23101;Plantae;Orchidaceae;hookeri;Lindl.;SPECIES;II;Orchidaceae spp.;
23598;Plantae;Orchidaceae;huebneri;Schltr.;SPECIES;II;Orchidaceae spp.;
22472;Plantae;Orchidaceae;imperiale;L.Lind & Cogn.;SPECIES;II;Orchidaceae spp.;
20119;Plantae;Orchidaceae;incurvum;Klotzsch;SPECIES;II;Orchidaceae spp.;
21773;Plantae;Orchidaceae;integerrimum;Hook.;SPECIES;II;Orchidaceae spp.;
15191;Plantae;Orchidaceae;intermedium;L.C.Menezes & Braem;SPECIES;II;Orchidaceae spp.;
26009;Plantae;Orchidaceae;issanenis;Pabst;SPECIES;II;Orchidaceae spp.;
27292;Plantae;Orchidaceae;juruense;Hoehne;SPECIES;II;Orchidaceae spp.;
22740;Plantae;Orchidaceae;justinianum;Vasquez & Dodson;SPECIES;II;Orchidaceae spp.;
18636;Plantae;Orchidaceae;kempfii;Vasquez & Dodson;SPECIES;II;Orchidaceae spp.;
24065;Plantae;Orchidaceae;kleberianum;Braga;SPECIES;II;Orchidaceae spp.;
26544;Plantae;Orchidaceae;kraenzlinianum;Mansf.;SPECIES;II;Orchidaceae spp.;
14116;Plantae;Orchidaceae;laminatum;Lindley;SPECIES;II;Orchidaceae spp.;
22619;Plantae;Orchidaceae;lanceanum;Miranda;SPECIES;II;Orchidaceae spp.;
22546;Plantae;Orchidaceae;lanciferum;Lindl.;SPECIES;II;Orchidaceae spp.;
18955;Plantae;Orchidaceae;lanxiforme;Senghas;SPECIES;II;Orchidaceae spp.;
22453;Plantae;Orchidaceae;lemosii;Rolfe;SPECIES;II;Orchidaceae spp.;
26911;Plantae;Orchidaceae;lindleyanum;Mansf.;SPECIES;II;Orchidaceae spp.;
23418;Plantae;Orchidaceae;linguiferum;Schltr.;SPECIES;II;Orchidaceae spp.;
14203;Plantae;Orchidaceae;longifolium;Lindl.;SPECIES;II;Orchidaceae spp.;
19630;Plantae;Orchidaceae;longipes;F.E.Miranda & K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
17769;Plantae;Orchidaceae;lucis;P.Ortiz & Arango;SPECIES;II;Orchidaceae spp.;
21739;Plantae;Orchidaceae;luridum;(Link) Lindl.;SPECIES;II;Orchidaceae spp.;
25232;Plantae;Orchidaceae;macrocarpum;Rich. ex Kunth;SPECIES;II;Orchidaceae spp.;
20018;Plantae;Orchidaceae;macroglossum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
18794;Plantae;Orchidaceae;maculatum;Kunth;SPECIES;II;Orchidaceae spp.;
28703;Plantae;Orchidaceae;maranhense;K.G.Lacerda & de Silva;SPECIES;II;Orchidaceae spp.;
20249;Plantae;Orchidaceae;maroaense;G.A.Romero & C.Gomez;SPECIES;II;Orchidaceae spp.;
19634;Plantae;Orchidaceae;mattogrossense;Bicalho;SPECIES;II;Orchidaceae spp.;
16962;Plantae;Orchidaceae;mattosianum;Bicalho;SPECIES;II;Orchidaceae spp.;
21377;Plantae;Orchidaceae;meeae;Pabst;SPECIES;II;Orchidaceae spp.;
19891;Plantae;Orchidaceae;merchae;G.A.Romero;SPECIES;II;Orchidaceae spp.;
24041;Plantae;Orchidaceae;micranthum;Barb.Rodr.;SPECIES;II;Orchidaceae spp.;
16487;Plantae;Orchidaceae;microglossum;Rolfe.;SPECIES;II;Orchidaceae spp.;
29222;Plantae;Orchidaceae;mocuranum;Schltr.;SPECIES;II;Orchidaceae spp.;
17485;Plantae;Orchidaceae;mojuense;A.T.Oliveira & da Silva;SPECIES;II;Orchidaceae spp.;
15890;Plantae;Orchidaceae;monzonensis;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
22955;Plantae;Orchidaceae;moorei;C.Schweinf.;SPECIES;II;Orchidaceae spp.;
25967;Plantae;Orchidaceae;multifidum;Miranda;SPECIES;II;Orchidaceae spp.;
22629;Plantae;Orchidaceae;multifissum;Senghas;SPECIES;II;Orchidaceae spp.;
15929;Plantae;Orchidaceae;nanayanum;Dodson & D.E.Benn.;SPECIES;II;Orchidaceae spp.;
27401;Plantae;Orchidaceae;napoense;Dodson;SPECIES;II;Orchidaceae spp.;
25546;Plantae;Orchidaceae;naso;Lindl.;SPECIES;II;Orchidaceae spp.;
17217;Plantae;Orchidaceae;ochraceum;Lindl.;SPECIES;II;Orchidaceae spp.;
19573;Plantae;Orchidaceae;ollare;L.Linden;SPECIES;II;Orchidaceae spp.;
19846;Plantae;Orchidaceae;ornithoides;Pabst;SPECIES;II;Orchidaceae spp.;
20736;Plantae;Orchidaceae;osculatum;K.G.Lacerda & V.P.Castro;SPECIES;II;Orchidaceae spp.;
19895;Plantae;Orchidaceae;parguazense;G.A.Romero & Carnevali;SPECIES;II;Orchidaceae spp.;
16956;Plantae;Orchidaceae;pendulum;Dodson;SPECIES;II;Orchidaceae spp.;
26222;Plantae;Orchidaceae;peruvianum;Dodson & D.E.Benn.;SPECIES;II;Orchidaceae spp.;
24422;Plantae;Orchidaceae;pileatum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
18160;Plantae;Orchidaceae;planiceps;Lindl.;SPECIES;II;Orchidaceae spp.;
26607;Plantae;Orchidaceae;pleiodactylon;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
28776;Plantae;Orchidaceae;pohlianum;G.Castro & Campacci;SPECIES;II;Orchidaceae spp.;
22354;Plantae;Orchidaceae;polydactylon;Schltr.;SPECIES;II;Orchidaceae spp.;
23658;Plantae;Orchidaceae;poriferum;Lindl.;SPECIES;II;Orchidaceae spp.;
20830;Plantae;Orchidaceae;pulchrum;N.E.Br.;SPECIES;II;Orchidaceae spp.;
23316;Plantae;Orchidaceae;punctatum;Rolfe;SPECIES;II;Orchidaceae spp.;
24096;Plantae;Orchidaceae;purum;Nees & Sinning;SPECIES;II;Orchidaceae spp.;
23393;Plantae;Orchidaceae;purusense;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
15802;Plantae;Orchidaceae;pusillum;C.Schwienf.;SPECIES;II;Orchidaceae spp.;
25692;Plantae;Orchidaceae;quadridens;Rolfe;SPECIES;II;Orchidaceae spp.;
22716;Plantae;Orchidaceae;randii;Rolfe;SPECIES;II;Orchidaceae spp.;
67738;Plantae;Orchidaceae;rectangulare;G.F.Carr;SPECIES;II;Orchidaceae spp.;
25479;Plantae;Orchidaceae;regnellii;Barb.Rodr.;SPECIES;II;Orchidaceae spp.;
20231;Plantae;Orchidaceae;reichenbachianum;Mansf.;SPECIES;II;Orchidaceae spp.;
19451;Plantae;Orchidaceae;richteri;Bicalho;SPECIES;II;Orchidaceae spp.;
23017;Plantae;Orchidaceae;ricii;Vasquez & Dodson;SPECIES;II;Orchidaceae spp.;
14758;Plantae;Orchidaceae;rivularium;Barb.Rodr.;SPECIES;II;Orchidaceae spp.;
15792;Plantae;Orchidaceae;rolfeanum;Mansf.;SPECIES;II;Orchidaceae spp.;
18924;Plantae;Orchidaceae;rondonense;Pabst;SPECIES;II;Orchidaceae spp.;
28426;Plantae;Orchidaceae;rooseveltianum;Hoehne;SPECIES;II;Orchidaceae spp.;
16121;Plantae;Orchidaceae;roseo-album;(Hook.) Lindl.;SPECIES;II;Orchidaceae spp.;
17860;Plantae;Orchidaceae;saccatum;Lindl.;SPECIES;II;Orchidaceae spp.;
21348;Plantae;Orchidaceae;samaniegoi;Dodson;SPECIES;II;Orchidaceae spp.;
23254;Plantae;Orchidaceae;sanguineum;Lindl. & Paxton;SPECIES;II;Orchidaceae spp.;
24966;Plantae;Orchidaceae;schmidtianum;F.E.L.Miranda & K.G.Lacerda;SPECIES;II;Orchidaceae spp.;
19330;Plantae;Orchidaceae;schunkei;Dodson & D.E.Benn.;SPECIES;II;Orchidaceae spp.;
15864;Plantae;Orchidaceae;schweinfurthii;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
13724;Plantae;Orchidaceae;semicirculatum;Miranda;SPECIES;II;Orchidaceae spp.;
23239;Plantae;Orchidaceae;sodiroi;Schltr.;SPECIES;II;Orchidaceae spp.;
13745;Plantae;Orchidaceae;spinosum;(Hook.) Lindl.;SPECIES;II;Orchidaceae spp.;
13985;Plantae;Orchidaceae;spitzii;Hoehne;SPECIES;II;Orchidaceae spp.;
18193;Plantae;Orchidaceae;stevensonii;Dodson;SPECIES;II;Orchidaceae spp.;
25241;Plantae;Orchidaceae;tabulare;Lindl.;SPECIES;II;Orchidaceae spp.;
15372;Plantae;Orchidaceae;taguariense;L.C.Menezes & G.J.Braem;SPECIES;II;Orchidaceae spp.;
28388;Plantae;Orchidaceae;tapiriceps;Rchb.f.;SPECIES;II;Orchidaceae spp.;
20365;Plantae;Orchidaceae;taquariense;Bicalho, Barros & Moutinho;SPECIES;II;Orchidaceae spp.;
16175;Plantae;Orchidaceae;tenebrosum;Kraenzl.;SPECIES;II;Orchidaceae spp.;
25754;Plantae;Orchidaceae;tenuiglossum;Senghas;SPECIES;II;Orchidaceae spp.;
15054;Plantae;Orchidaceae;thompsonii;Dodson;SPECIES;II;Orchidaceae spp.;
15992;Plantae;Orchidaceae;tigrinum;Rchb.f.;SPECIES;II;Orchidaceae spp.;
13869;Plantae;Orchidaceae;transversicallosum;D.E.Benn. & Christenson;SPECIES;II;Orchidaceae spp.;
25346;Plantae;Orchidaceae;tricorne;P.Ortiz;SPECIES;II;Orchidaceae spp.;
26314;Plantae;Orchidaceae;triodon;Rchb.f.;SPECIES;II;Orchidaceae spp.;
14851;Plantae;Orchidaceae;trulla;Lindl.;SPECIES;II;Orchidaceae spp.;
25937;Plantae;Orchidaceae;tuberculatum;Dodson;SPECIES;II;Orchidaceae spp.;
16683;Plantae;Orchidaceae;turbinatum;Hoffmgg. & Heynh.;SPECIES;II;Orchidaceae spp.;
14316;Plantae;Orchidaceae;tururuiense;A.T.Oliveira & da Silva;SPECIES;II;Orchidaceae spp.;
17874;Plantae;Orchidaceae;uncatum;Rolfe;SPECIES;II;Orchidaceae spp.;
16383;Plantae;Orchidaceae;vibritile;(Bass.) Cpm.;SPECIES;II;Orchidaceae spp.;
15218;Plantae;Orchidaceae;vinaceum;Hoehne;SPECIES;II;Orchidaceae spp.;
23620;Plantae;Orchidaceae;violascens;Rchb.f. & Warz.;SPECIES;II;Orchidaceae spp.;
27449;Plantae;Orchidaceae;viridiflavum;Hook.;SPECIES;II;Orchidaceae spp.;
17746;Plantae;Orchidaceae;wendlingeri;Foldats;SPECIES;II;Orchidaceae spp.;
14335;Plantae;Orchidaceae;yavitaense;G.A.Romero & C.Gomez;SPECIES;II;Orchidaceae spp.;
17297;Plantae;Orchidaceae;aclandiae;Lindl.;SPECIES;II;Orchidaceae spp.;
25441;Plantae;Orchidaceae;amethystoglossa;Linden & Rchb.f. ex Warner;SPECIES;II;Orchidaceae spp.;
24238;Plantae;Orchidaceae;araguaiensis;Pabst;SPECIES;II;Orchidaceae spp.;
15751;Plantae;Orchidaceae;aurantiaca;(Bateman ex Lindl.) P.N.Don.;SPECIES;II;Orchidaceae spp.;
21658;Plantae;Orchidaceae;aurea;(T.Moore, R.Warner & B.S.Williams) Rodigas;SPECIES;II;Orchidaceae spp.;
22043;Plantae;Orchidaceae;bicolor;Lindl.;SPECIES;II;Orchidaceae spp.;
26737;Plantae;Orchidaceae;bowringiana;O'Brien;SPECIES;II;Orchidaceae spp.;
15887;Plantae;Orchidaceae;candida;(Kunth) Lehm.;SPECIES;II;Orchidaceae spp.;
29582;Plantae;Orchidaceae;claesiana;Rolfe;SPECIES;II;Orchidaceae spp.;
21136;Plantae;Orchidaceae;dayana;Rolfe;SPECIES;II;Orchidaceae spp.;
17866;Plantae;Orchidaceae;deckeri;Klotzsch;SPECIES;II;Orchidaceae spp.;
17220;Plantae;Orchidaceae;dolosa;(Rchb.f.) Rchb.f.;SPECIES;II;Orchidaceae spp.;
23814;Plantae;Orchidaceae;dormaniana;(Rchb.f.) Rchb.f.;SPECIES;II;Orchidaceae spp.;
28755;Plantae;Orchidaceae;dowiana;Bateman;SPECIES;II;Orchidaceae spp.;
15056;Plantae;Orchidaceae;eldorado;Linden ex Van Houtte;SPECIES;II;Orchidaceae spp.;
22127;Plantae;Orchidaceae;elongata;Barb. Rodr.;SPECIES;II;Orchidaceae spp.;
14840;Plantae;Orchidaceae;forbesii;Lindl.;SPECIES;II;Orchidaceae spp.;
20416;Plantae;Orchidaceae;gaskelliana;(hort. ex N.E.Br.) Withner;SPECIES;II;Orchidaceae spp.;
28302;Plantae;Orchidaceae;granulosa;Lindl.;SPECIES;II;Orchidaceae spp.;
22567;Plantae;Orchidaceae;guatemalensis;T.Moore;SPECIES;II;Orchidaceae spp.;
21928;Plantae;Orchidaceae;guttata;Lindl.;SPECIES;II;Orchidaceae spp.;
23472;Plantae;Orchidaceae;hardyana;Hardy ex B.S.Williams;SPECIES;II;Orchidaceae spp.;
27535;Plantae;Orchidaceae;harrisoniana;Bateman ex Lindl.;SPECIES;II;Orchidaceae spp.;
20316;Plantae;Orchidaceae;intermedia;Graham ex Hook.;SPECIES;II;Orchidaceae spp.;
14864;Plantae;Orchidaceae;iricolor;Rchb.f.;SPECIES;II;Orchidaceae spp.;
19049;Plantae;Orchidaceae;jenmanii;Rolfe;SPECIES;II;Orchidaceae spp.;
29328;Plantae;Orchidaceae;kerrii;F.G.Brieger & Bicalho;SPECIES;II;Orchidaceae spp.;
16695;Plantae;Orchidaceae;labiata;Lindl.;SPECIES;II;Orchidaceae spp.;
17063;Plantae;Orchidaceae;lawrenceana;Rchb.f.;SPECIES;II;Orchidaceae spp.;
23464;Plantae;Orchidaceae;leopoldii;Vershaffelt ex Lem.;SPECIES;II;Orchidaceae spp.;
24019;Plantae;Orchidaceae;loddigesii;Lindl.;SPECIES;II;Orchidaceae spp.;
14882;Plantae;Orchidaceae;lueddemanniana;Rchb.f.;SPECIES;II;Orchidaceae spp.;
17295;Plantae;Orchidaceae;luteola;Lindl.;SPECIES;II;Orchidaceae spp.;
29162;Plantae;Orchidaceae;maxima;Lindl.;SPECIES;II;Orchidaceae spp.;
19369;Plantae;Orchidaceae;mendelii;Backh.f. ex B.S.Williams;SPECIES;II;Orchidaceae spp.;
67831;Plantae;Orchidaceae;milleri;(Blumensch. ex Pabst) Van den Berg;SPECIES;II;Orchidaceae spp.;
